104_20001201.txt	1	1	Las
104_20001201.txt	1	2	células
104_20001201.txt	1	3	de
104_20001201.txt	1	4	la
104_20001201.txt	1	5	médula
104_20001201.txt	1	6	ósea
104_20001201.txt	1	7	se
104_20001201.txt	1	8	acaban
104_20001201.txt	1	9	de
104_20001201.txt	1	10	revelar
104_20001201.txt	1	11	como
104_20001201.txt	1	12	una
104_20001201.txt	1	13	excelente
104_20001201.txt	1	14	fuente
104_20001201.txt	1	15	,
104_20001201.txt	1	16	menos
104_20001201.txt	1	17	conflictiva
104_20001201.txt	1	18	y
104_20001201.txt	1	19	más
104_20001201.txt	1	20	abundante
104_20001201.txt	1	21	que
104_20001201.txt	1	22	las
104_20001201.txt	1	23	células
104_20001201.txt	1	24	embrionarias
104_20001201.txt	1	25	,
104_20001201.txt	1	26	para
104_20001201.txt	1	27	fabricar
104_20001201.txt	1	28	a
104_20001201.txt	1	29	partir
104_20001201.txt	1	30	de
104_20001201.txt	1	31	ellas
104_20001201.txt	1	32	neuronas
104_20001201.txt	1	33	cerebrales
104_20001201.txt	1	34	,
104_20001201.txt	1	35	un
104_20001201.txt	1	36	tejido
104_20001201.txt	1	37	que
104_20001201.txt	1	38	no
104_20001201.txt	1	39	se
104_20001201.txt	1	40	regenera
104_20001201.txt	1	41	en
104_20001201.txt	1	42	caso
104_20001201.txt	1	43	de
104_20001201.txt	1	44	deterioro
104_20001201.txt	1	45	.
104_20001201.txt	2	1	Según
104_20001201.txt	2	2	publica
104_20001201.txt	2	3	hoy
104_20001201.txt	2	4	la
104_20001201.txt	2	5	revista
104_20001201.txt	2	6	Science
104_20001201.txt	2	7	,
104_20001201.txt	2	8	investigadores
104_20001201.txt	2	9	del
104_20001201.txt	2	10	Instituto
104_20001201.txt	2	11	de
104_20001201.txt	2	12	Alteraciones
104_20001201.txt	2	13	Neurológicas
104_20001201.txt	2	14	(
104_20001201.txt	2	15	NINDS
104_20001201.txt	2	16	)
104_20001201.txt	2	17	y
104_20001201.txt	2	18	de
104_20001201.txt	2	19	la
104_20001201.txt	2	20	Universidad
104_20001201.txt	2	21	de
104_20001201.txt	2	22	Stanford
104_20001201.txt	2	23	,
104_20001201.txt	2	24	en
104_20001201.txt	2	25	EEUU
104_20001201.txt	2	26	,
104_20001201.txt	2	27	han
104_20001201.txt	2	28	logrado
104_20001201.txt	2	29	que
104_20001201.txt	2	30	el
104_20001201.txt	2	31	proceso
104_20001201.txt	2	32	de
104_20001201.txt	2	33	reconversión
104_20001201.txt	2	34	funcionara
104_20001201.txt	2	35	en
104_20001201.txt	2	36	trasplantes
104_20001201.txt	2	37	con
104_20001201.txt	2	38	ratones
104_20001201.txt	2	39	.
104_20001201.txt	3	1	Los
104_20001201.txt	3	2	autores
104_20001201.txt	3	3	confían
104_20001201.txt	3	4	en
104_20001201.txt	3	5	la
104_20001201.txt	3	6	médula
104_20001201.txt	3	7	como
104_20001201.txt	3	8	fuente
104_20001201.txt	3	9	potencial
104_20001201.txt	3	10	para
104_20001201.txt	3	11	tratar
104_20001201.txt	3	12	en
104_20001201.txt	3	13	humanos
104_20001201.txt	3	14	el
104_20001201.txt	3	15	Parkinson
104_20001201.txt	3	16	y
104_20001201.txt	3	17	otras
104_20001201.txt	3	18	alteraciones
104_20001201.txt	3	19	neurológicas
104_20001201.txt	3	20	.
104_20001201.txt	4	1	Trabajos
104_20001201.txt	4	2	anteriores
104_20001201.txt	4	3	habían
104_20001201.txt	4	4	demostrado
104_20001201.txt	4	5	,
104_20001201.txt	4	6	pero
104_20001201.txt	4	7	sólo
104_20001201.txt	4	8	en
104_20001201.txt	4	9	cultivos
104_20001201.txt	4	10	de
104_20001201.txt	4	11	laboratorio
104_20001201.txt	4	12	,
104_20001201.txt	4	13	que
104_20001201.txt	4	14	las
104_20001201.txt	4	15	células
104_20001201.txt	4	16	de
104_20001201.txt	4	17	la
104_20001201.txt	4	18	médula
104_20001201.txt	4	19	podían
104_20001201.txt	4	20	funcionar
104_20001201.txt	4	21	como
104_20001201.txt	4	22	stem
104_20001201.txt	4	23	cells
104_20001201.txt	4	24	(
